"mu[1,1]","mu[2,1]","mu[3,1]","mu[4,1]","mu[1,2]","mu[2,2]","mu[3,2]","mu[4,2]","mu[1,3]","mu[2,3]","mu[3,3]","mu[4,3]","omega[1,1]","omega[2,1]","omega[3,1]","omega[4,1]","omega[1,2]","omega[2,2]","omega[3,2]","omega[4,2]","omega[1,3]","omega[2,3]","omega[3,3]","omega[4,3]","sd[1,1]","sd[2,1]","sd[3,1]","sd[4,1]","sd[1,2]","sd[2,2]","sd[3,2]","sd[4,2]","sd[1,3]","sd[2,3]","sd[3,3]","sd[4,3]"
1.12511095187018,1.06580580442051,17.7271442995419,1.14736175858931,57.2994748996232,53.0109930624245,69.0280597474809,55.6544605079945,76.9389101893077,74.1766761183818,81.4657609816991,76.160311209772,0.0179550154458301,0.0199198479877801,0.051223104214265,0.0137599164120623,0.395344957814543,0.519339887388802,0.601057118271661,0.333089911905134,0.586700026739627,0.460740264623418,0.347719777514074,0.653150171682804,0.524315280529188,0.385042407260262,17.0104047337886,0.436222763995144,14.2003858372596,16.8251457594611,9.52122177647982,14.9247492777496,5.88001134114315,6.68367525168907,2.73551479886594,5.98590807909902
1.02850879864825,1.08763917251689,17.7651806438062,1.20259935827007,57.5625637388255,52.6034060776408,68.8308600729615,55.3831731636346,76.8590873519739,74.5828827600387,81.4926466389416,75.8747540616932,0.0177652208680478,0.0155236229780088,0.0406660544419553,0.0121844622790887,0.436306203698084,0.52458683574682,0.596984069549141,0.345975977167528,0.545928575433869,0.459889541275172,0.362349876008904,0.641839560553383,0.341088241305952,0.420603493555408,18.8228907964489,0.475713652152013,15.8725529853503,16.6403398463166,9.18531124298392,15.7348343597343,5.64466306928593,6.24750147744722,2.76166313132064,6.52914293198006
0.934879392532811,1.05317807868824,18.2101082225451,1.05859627108798,57.5137285176052,53.318361791204,68.7253273516599,55.1785699862091,77.0537015172743,74.8355442518607,81.6119803465108,75.3338897618098,0.0172866267840326,0.0259746760686296,0.0424942050463637,0.0118105867600632,0.424229230361754,0.527249877714323,0.56587864057457,0.318104927742625,0.558484142854213,0.446775446217048,0.391627154379067,0.670084485497311,0.411522491585436,0.401365934496743,16.5849644125091,0.561859160683324,14.795668674245,16.0580833444731,8.98145170786019,15.2571703492094,5.81727826724088,6.45549593210295,2.80829992964662,6.35408912243802
1.10475688021279,1.05098854070383,17.8579987918533,1.01731383048151,57.2473343668372,52.9143251851778,68.3885653469486,55.3408189958761,77.2240510111582,74.1263171527559,81.2248066478922,76.0331347690786,0.0171104074319759,0.0176558465329651,0.0522178940393131,0.00776590806733758,0.462801136363222,0.496666462801553,0.548928234931751,0.33243356040929,0.520088456204802,0.485677690665482,0.398853871028936,0.659800531523373,0.41676285139312,0.394770825430765,20.2083754587372,0.472307944695771,15.4254255001819,15.8754283263376,9.01566893395344,14.8623489815769,5.65611399257626,7.20894761509604,2.97554697063229,6.08359068730744
0.920516344662123,1.1582086758598,18.1015642312491,1.15203499352936,58.0605821499833,52.7508156214806,68.2826419798157,56.1653434388973,77.1396622756446,74.2227910166897,81.1950016885507,75.8243125245233,0.0187645109125155,0.0205960185329289,0.0430986594976444,0.0094411601803955,0.455019418593978,0.492624522499403,0.584512372892777,0.326655749395315,0.526216070493506,0.486779458967669,0.372388967609579,0.66390309042429,0.410476543656497,0.432404428869184,17.5197244317786,0.4311360378205,14.9548252508062,16.2122131747708,8.95274389770943,15.0081957151154,5.2994815923067,7.29098757644986,2.99302687708178,6.05764546150671
1.03979873899949,0.917937818439863,18.5220155803356,0.97755188963317,58.938495193593,52.5913846988367,68.4602086361669,56.3631759731158,77.3472198949348,74.1047662486601,81.7284678575782,76.0791522537345,0.0238420660925833,0.0188270307806275,0.048057654356255,0.0127324851816276,0.461367190319459,0.524247941718049,0.587139507817317,0.355393541056726,0.514790743587958,0.456925027501324,0.364802837826428,0.631873973761646,0.410862143864112,0.254662091548137,19.6320743657672,0.429431030420356,15.0920704219261,15.9669054122334,8.71023123579117,15.2405962336827,5.483485669425,6.82893045018233,2.84282247352757,6.03248633326907
1.04901601340892,0.918795393246146,18.2306617019705,1.27972101641812,58.650887939933,52.5677969420166,68.2043578429864,55.7011197311496,77.3248811219826,74.2494567142456,81.5368430909365,75.9803177524579,0.0189263487220554,0.0243651922532856,0.0518385776703582,0.00926720899203693,0.463451925935817,0.498070634419314,0.572648599080631,0.344430021552652,0.517621725342127,0.4775641733274,0.375512823249011,0.646302769455311,0.357332324925697,0.389710603743555,18.7700387891604,0.516711723095341,14.5526610203541,16.9021526277252,9.23070411093574,15.3851203721034,5.21249320914788,6.42340730063465,2.84185683559043,6.16463009521986
1.0315727315885,1.14222642906543,17.9785925358933,0.96528151859791,57.9523716370718,52.3313519009517,68.2330324432436,55.2977961005982,77.4089384684159,74.1370021468643,81.2856727568546,75.6652350834375,0.0202633151694609,0.028725330480675,0.0492141170192074,0.0123823370114355,0.450848347227041,0.518904432948401,0.542567821647308,0.306557201704467,0.528888337603498,0.452370236570924,0.408218061333485,0.681060461284097,0.396097551809662,0.363102383845507,18.3288620664056,0.40690945667405,15.0259728085029,16.2441039921385,9.27213026639362,15.5055028488023,5.21736141669532,6.4785941809561,2.89495045649628,6.28314749268404
1.07444528529781,1.08876025782738,17.6915591103467,0.957818626753654,58.158163363849,51.2802101712878,68.0936659612424,54.962377553135,76.9322873309054,74.1292847485993,81.1898811788749,75.861934566873,0.0154474797759235,0.0182474115500284,0.050490969564901,0.00836267273549009,0.468682104161802,0.504194608775407,0.540819197782621,0.306507074176609,0.515870416062275,0.477557979674565,0.408689832652477,0.685130253087901,0.40480691033057,0.38875284130717,16.3282227632896,0.432533758755926,15.2076738663581,16.0305101804477,9.29398257709413,14.5465594873169,5.66402237196469,6.53256034160647,3.0610606812444,6.57111579821482
0.894698669021036,1.03916114475163,18.0526096821606,1.07259214198335,58.4815592625334,52.1481870996222,68.2644120620831,54.8754399034664,77.4307977749014,74.9861250462927,80.8300852860068,75.3302456822355,0.018959492374993,0.0161527950308134,0.0451046365049835,0.0135207084771747,0.452309390199443,0.508868064088199,0.53454085928127,0.269124578979666,0.528731117425564,0.474979140880988,0.420354504213747,0.71735471254316,0.384591323266901,0.346260403536232,15.0109820241145,0.483460705159341,15.6501668598999,15.0525710617231,8.98827657031101,15.8256100194225,5.52372550673337,6.61938400601705,3.37516530122191,6.90690784300851
